x,y,z,action
0.805822283,-0.012324082,-0.591791309,ready
0.805970962,-0.01218446,-0.59159682,ready
0.805967761,-0.013148664,-0.591542169,ready
0.805843272,-0.011870265,-0.591789193,ready
0.805678719,-0.011995929,-0.592006228,ready
0.805761848,-0.012098578,-0.59188698,ready
0.805743438,-0.013135345,-0.59184896,ready
0.805477836,-0.013179084,-0.592208117,ready
0.805195205,-0.0130662,-0.592600003,ready
0.805511433,-0.012958617,-0.592176235,ready
0.805737466,-0.013124792,-0.59185777,ready
0.805857392,-0.013470249,-0.591672057,ready
0.805386615,-0.013443437,-0.592315405,ready
0.805001376,-0.013828775,-0.592814404,ready
0.805083605,-0.012203235,-0.592804185,ready
0.805076906,-0.012497896,-0.592795817,ready
0.804859076,-0.013421141,-0.593034531,ready
0.805297917,-0.012706567,-0.592482516,ready
0.805403928,-0.011780166,-0.592392798,ready
0.805631769,-0.011674315,-0.592088538,ready
0.805819862,-0.011196774,-0.591858588,ready
0.805720507,-0.010980993,-0.592005511,ready
0.805792765,-0.013733603,-0.591742904,ready
0.806213952,-0.012881409,-0.591222956,ready
0.805982843,-0.011753034,-0.591605562,ready
0.805548775,-0.01162031,-0.592204603,ready
0.805552293,-0.012166407,-0.592168525,ready
0.805639055,-0.013284526,-0.591981739,ready
0.805976404,-0.011972456,-0.591601769,ready
0.805672637,-0.012652405,-0.591975503,ready
0.805716767,-0.012130287,-0.591946567,ready
0.805099745,-0.012568907,-0.592760485,ready
0.805351279,-0.013378094,-0.592367737,ready
0.805352653,-0.014278332,-0.592305939,ready
0.805131423,-0.012920704,-0.59269586,ready
0.805159689,-0.011811132,-0.592723335,ready
0.805262373,-0.011960142,-0.592575151,ready
0.805154358,-0.012523138,-0.592688965,ready
0.804857523,-0.013621646,-0.593023636,ready
0.804842805,-0.013547749,-0.593048456,ready
0.805549053,-0.01401253,-0.592056487,ready
0.805693434,-0.013825612,-0.591872233,ready
0.805976914,-0.013126959,-0.591531059,ready
0.805273236,-0.012763721,-0.592512604,ready
0.805348462,-0.013382751,-0.592371272,ready
0.805478081,-0.014198797,-0.592140533,ready
0.805774394,-0.013643157,-0.591773936,ready
0.806071986,-0.012754581,-0.591424622,ready
0.805936756,-0.01286139,-0.591602522,ready
0.805799112,-0.013131607,-0.591773289,ready
0.806133189,-0.01334076,-0.591304081,ready
0.805771549,-0.013179085,-0.591807857,ready
0.805536071,-0.012340091,-0.592180367,ready
0.805442261,-0.011644599,-0.592348261,ready
0.805309192,-0.012207874,-0.592497052,ready
0.80541838,-0.012859293,-0.592309135,ready
0.805579196,-0.013198685,-0.592068789,ready
0.805489688,-0.012849678,-0.592212623,ready
0.805806628,-0.011959011,-0.591834043,ready
0.805718275,-0.012330384,-0.591932707,ready
0.805675358,-0.012212687,-0.591998157,ready
0.805743057,-0.011847142,-0.591927112,ready
0.805472215,-0.011450296,-0.592318285,ready
0.805648227,-0.012273294,-0.592031547,ready
0.8055159,-0.012771316,-0.592181758,ready
0.805854401,-0.011701215,-0.591783638,ready
0.805791059,-0.012251653,-0.591838171,ready
0.805619084,-0.012914703,-0.592032313,ready
0.805694554,-0.013244944,-0.591908626,ready
0.805764284,-0.013295997,-0.591810293,ready
0.80539613,-0.013853109,-0.592275526,ready
0.805585022,-0.01295835,-0.592076001,ready
0.998326534,0.001669226,0.039391968,salto
0.998273028,0.001718975,0.039473396,salto
0.998280165,0.001706287,0.038751035,salto
0.998260492,0.001728808,0.039294028,salto
0.998227945,0.001763911,0.039992298,salto
0.99822582,0.00176994,0.040602489,salto
0.998261008,0.001735121,0.040250509,salto
0.998294846,0.001700193,0.039653276,salto
0.998296842,0.001698582,0.039693895,salto
0.99828072,0.001714525,0.039857928,salto
0.998306266,0.00168964,0.039664739,salto
0.998282023,0.001712229,0.039683047,salto
0.998277198,0.001718152,0.039918068,salto
0.998282792,0.001714007,0.040119363,salto
0.998282747,0.001714317,0.040174809,salto
0.99827641,0.001719245,0.039980345,salto
0.998284723,0.001712841,0.040261965,salto
0.998286634,0.001707451,0.03960187,salto
0.998286874,0.001708801,0.039857928,salto
0.998284643,0.001712492,0.040167288,salto
0.998299588,0.001695703,0.039637989,salto
0.998299707,0.001693865,0.039367914,salto
0.9983284,0.001664444,0.038915799,salto
0.998309197,0.001686494,0.039590703,salto
0.998326165,0.001668666,0.039239068,salto
0.998315728,0.001677581,0.039135575,salto
0.998294426,0.001699376,0.039465512,salto
0.998303189,0.001691352,0.039472306,salto
0.99832082,0.001674177,0.039331364,salto
0.998331484,0.001664986,0.039463394,salto
0.998336642,0.001654012,0.038531517,salto
0.998376213,0.00161076,0.03763066,salto
0.998335143,0.001655185,0.03851048,salto
0.998361189,0.001628369,0.03809979,salto
0.998399662,0.001591956,0.037872671,salto
0.998388396,0.001604286,0.038154151,salto
0.998352345,0.001637529,0.038245492,salto
0.99835102,0.001634465,0.03779101,salto
0.99836318,0.001622848,0.037695179,salto
0.998364071,0.001623614,0.037856125,salto
0.998338439,0.001647497,0.037990489,salto
0.998312976,0.001673754,0.038382257,salto
0.99828616,0.001704553,0.039152256,salto
0.998262441,0.001728733,0.039494271,salto
0.998239694,0.001752623,0.039913503,salto
0.998251542,0.001740277,0.039706722,salto
0.998255879,0.001738757,0.040056468,salto
0.998278286,0.001716421,0.039799282,salto
0.998284985,0.001710864,0.039911506,salto
0.998312738,0.001684591,0.039869704,salto
0.998355397,0.001643138,0.039655224,salto
0.805554125,-0.01229694,-0.592158339,jatuh depan
0.80581941,-0.011924947,-0.591818582,jatuh depan
0.805686014,-0.012416714,-0.591971521,jatuh depan
0.805329364,-0.012270324,-0.592465923,jatuh depan
0.805196163,-0.013167978,-0.592592281,jatuh depan
0.805194462,-0.013269829,-0.592588122,jatuh depan
0.80546624,-0.013177847,-0.592223989,jatuh depan
0.805621651,-0.012918636,-0.59202857,jatuh depan
0.805342082,-0.012577655,-0.592430244,jatuh depan
0.805585597,-0.012270231,-0.592117051,jatuh depan
0.805889794,-0.012469714,-0.591690538,jatuh depan
0.805994235,-0.012409361,-0.591551709,jatuh depan
0.806049549,-0.012068432,-0.591496413,jatuh depan
0.80602524,-0.011324535,-0.591571624,jatuh depan
0.80588192,-0.012753297,-0.591684005,jatuh depan
0.805900457,-0.013535557,-0.59160905,jatuh depan
0.805826931,-0.013604308,-0.59170484,jatuh depan
0.805586276,-0.013670308,-0.592028596,jatuh depan
0.805134035,-0.01372861,-0.592640573,jatuh depan
0.805038158,-0.014428759,-0.592723652,jatuh depan
0.805257724,-0.01424429,-0.592437541,jatuh depan
0.805595696,-0.01475108,-0.591941689,jatuh depan
0.80564484,-0.013558254,-0.591956135,jatuh depan
0.805148789,-0.013850297,-0.592612433,jatuh depan
0.804935229,-0.014726669,-0.592842807,jatuh depan
0.805105468,-0.014246531,-0.592644623,jatuh depan
0.805740343,-0.013508875,-0.591829166,jatuh depan
0.805690809,-0.014142288,-0.591854443,jatuh depan
0.805613154,-0.013613808,-0.591995682,jatuh depan
0.805480451,-0.013302999,-0.592196652,jatuh depan
0.805822283,-0.012324082,-0.591791309,jatuh depan
0.805970962,-0.01218446,-0.59159682,jatuh depan
0.805967761,-0.013148664,-0.591542169,jatuh depan
0.805843272,-0.011870265,-0.591789193,jatuh depan
0.805678719,-0.011995929,-0.592006228,jatuh depan
0.805761848,-0.012098578,-0.59188698,jatuh depan
0.805743438,-0.013135345,-0.59184896,jatuh depan
0.805477836,-0.013179084,-0.592208117,jatuh depan
0.805195205,-0.0130662,-0.592600003,jatuh depan
0.805511433,-0.012958617,-0.592176235,jatuh depan
0.805737466,-0.013124792,-0.59185777,jatuh depan
0.805857392,-0.013470249,-0.591672057,jatuh depan
0.805386615,-0.013443437,-0.592315405,jatuh depan
0.805001376,-0.013828775,-0.592814404,jatuh depan
0.805083605,-0.012203235,-0.592804185,jatuh depan
0.805076906,-0.012497896,-0.592795817,jatuh depan
0.804859076,-0.013421141,-0.593034531,jatuh depan
0.805297917,-0.012706567,-0.592482516,jatuh depan
0.805403928,-0.011780166,-0.592392798,jatuh depan
0.805631769,-0.011674315,-0.592088538,jatuh depan
0.805819862,-0.011196774,-0.591858588,jatuh depan
-0.010621647,-0.56096059,-0.007198279,jatuh belakang
-0.010373096,-0.561199023,-0.007034159,jatuh belakang
-0.010741631,-0.561617324,-0.007292059,jatuh belakang
-0.009819548,-0.561329455,-0.00666097,jatuh belakang
-0.006655616,-0.561674759,-0.004518561,jatuh belakang
-0.00615279,-0.561865694,-0.004179234,jatuh belakang
-0.004785021,-0.561701295,-0.003248746,jatuh belakang
-0.005582154,-0.561603982,-0.003789027,jatuh belakang
-0.004108783,-0.561915726,-0.002791159,jatuh belakang
-0.004041391,-0.56239839,-0.002748825,jatuh belakang
-0.005659222,-0.562819051,-0.003853501,jatuh belakang
-0.006200276,-0.563570642,-0.004230206,jatuh belakang
-0.006563079,-0.563561511,-0.004477649,jatuh belakang
-0.004241526,-0.563169145,-0.002890745,jatuh belakang
-0.003324698,-0.562703671,-0.002263137,jatuh belakang
-0.001838624,-0.562275297,-0.001250156,jatuh belakang
-0.001520811,-0.561696101,-0.001032504,jatuh belakang
-0.00187783,-0.561060773,-0.001272787,jatuh belakang
-0.001779664,-0.56110745,-0.001206396,jatuh belakang
-0.003710563,-0.561280211,-0.002516471,jatuh belakang
-0.006808825,-0.56166214,-0.004622435,jatuh belakang
-0.008949276,-0.561818727,-0.006078257,jatuh belakang
-0.010608698,-0.561529541,-0.00720015,jatuh belakang
-0.009882343,-0.561280656,-0.006702724,jatuh belakang
-0.007121821,-0.561631827,-0.004834565,jatuh belakang
-0.005291705,-0.561267086,-0.003588719,jatuh belakang
-0.004067748,-0.561027706,-0.002756907,jatuh belakang
-0.002546453,-0.56091409,-0.001725324,jatuh belakang
6.93E-05,-0.560386714,4.69E-05,jatuh belakang
0.000224517,-0.560552429,0.000151975,jatuh belakang
0.001570793,-0.560623654,0.001063467,jatuh belakang
0.002334463,-0.561307225,0.001583309,jatuh belakang
0.001954504,-0.561605466,0.001326635,jatuh belakang
0.001146752,-0.562145574,0.000779459,jatuh belakang
-0.000152764,-0.562975121,-0.000104059,jatuh belakang
-0.000906054,-0.562918172,-0.000617093,jatuh belakang
-0.000702511,-0.563618867,-0.000479336,jatuh belakang
-0.001501486,-0.564335443,-0.001026405,jatuh belakang
-0.002170168,-0.564926496,-0.001485796,jatuh belakang
-0.001906734,-0.564959387,-0.001305547,jatuh belakang
-0.000697296,-0.565226173,-0.00047777,jatuh belakang
-0.001454361,-0.566191715,-0.000998999,jatuh belakang
-0.001993135,-0.567050738,-0.001372147,jatuh belakang
-0.000716673,-0.567201524,-0.000493576,jatuh belakang
-0.000455975,-0.567228173,-0.000314053,jatuh belakang
-0.000564503,-0.566983191,-0.000388555,jatuh belakang
-0.000526776,-0.567641097,-0.000363207,jatuh belakang
-0.000609954,-0.567413299,-0.000420309,jatuh belakang
-0.000472648,-0.567185269,-0.000325501,jatuh belakang
0.532515185,-0.055306116,0.034899497,jatuh kanan
0.532410754,-0.056071441,0.035375682,jatuh kanan
0.532080061,-0.056442604,0.035580346,jatuh kanan
0.53198455,-0.05601934,0.035303004,jatuh kanan
0.532176215,-0.056284696,0.035489159,jatuh kanan
0.532449302,-0.056511781,0.035658849,jatuh kanan
0.532186759,-0.056531696,0.035646865,jatuh kanan
0.532725436,-0.056475537,0.035661729,jatuh kanan
0.532806144,-0.056664645,0.035789493,jatuh kanan
0.532256506,-0.056465974,0.035611697,jatuh kanan
0.532832626,-0.056409202,0.035629623,jatuh kanan
0.533160214,-0.056234353,0.035549108,jatuh kanan
0.532645843,-0.055986338,0.035343508,jatuh kanan
0.532372686,-0.055952732,0.035296792,jatuh kanan
0.532502554,-0.055864872,0.035253067,jatuh kanan
0.532454679,-0.055607914,0.035085509,jatuh kanan
0.53270071,-0.055065121,0.034763472,jatuh kanan
0.532411286,-0.055396767,0.034947493,jatuh kanan
0.532267404,-0.055516757,0.035010395,jatuh kanan
0.532145835,-0.055548616,0.035019407,jatuh kanan
0.532299519,-0.055498158,0.035001552,jatuh kanan
0.532271281,-0.055300621,0.034873629,jatuh kanan
0.532634294,-0.054980875,0.034703907,jatuh kanan
0.532846838,-0.055096539,0.034796795,jatuh kanan
0.53264341,-0.0551649,0.034821593,jatuh kanan
0.53287877,-0.055030019,0.034757451,jatuh kanan
0.532492125,-0.055691274,0.035141887,jatuh kanan
0.532460759,-0.055675813,0.035129173,jatuh kanan
0.532783624,-0.056149144,0.03545977,jatuh kanan
0.532814833,-0.056126229,0.035448118,jatuh kanan
0.532763071,-0.056305606,0.035557274,jatuh kanan
0.532739953,-0.05650346,0.035680834,jatuh kanan
0.53285272,-0.056240489,0.035524271,jatuh kanan
0.533409266,-0.055777899,0.035281878,jatuh kanan
0.532868854,-0.055786535,0.035237263,jatuh kanan
0.53269534,-0.056317713,0.035558632,jatuh kanan
0.532403224,-0.056218178,0.035468131,jatuh kanan
0.531880804,-0.056008776,0.035286673,jatuh kanan
0.531698075,-0.055366468,0.034862793,jatuh kanan
0.531442346,-0.055691025,0.035044809,jatuh kanan
0.531494333,-0.055094687,0.034672047,jatuh kanan
0.53127844,-0.054764918,0.034443724,jatuh kanan
0.531731986,-0.054481963,0.034305635,jatuh kanan
0.531792251,-0.054660018,0.034423864,jatuh kanan
0.531148448,-0.054901406,0.034518264,jatuh kanan
0.531499443,-0.05458604,0.034350531,jatuh kanan
0.531961707,-0.054881722,0.034579724,jatuh kanan
0.53212653,-0.055155537,0.034768347,jatuh kanan
0.531741993,-0.054758024,0.03448139,jatuh kanan
0.53167072,-0.054707567,0.034442971,jatuh kanan
0.531885241,-0.054787298,0.034512935,jatuh kanan
-0.571109212,-0.068067605,-0.047601191,jatuh kiri
-0.571029883,-0.06767605,-0.04731473,jatuh kiri
-0.571659288,-0.067223577,-0.047072614,jatuh kiri
-0.571783632,-0.067196224,-0.047068573,jatuh kiri
-0.571773666,-0.067638045,-0.047379985,jatuh kiri
-0.571862206,-0.067758561,-0.047476271,jatuh kiri
-0.572437967,-0.067458104,-0.047334831,jatuh kiri
-0.572464297,-0.067181624,-0.0471421,jatuh kiri
-0.572887081,-0.067757558,-0.047603017,jatuh kiri
-0.572235559,-0.067992109,-0.047688163,jatuh kiri
-0.572373532,-0.068365691,-0.047970245,jatuh kiri
-0.571904506,-0.068450966,-0.047971806,jatuh kiri
-0.571491925,-0.069007348,-0.048313698,jatuh kiri
-0.57112489,-0.069478572,-0.048600473,jatuh kiri
-0.570632135,-0.070105571,-0.048980662,jatuh kiri
-0.570727473,-0.070044406,-0.048949671,jatuh kiri
-0.570687171,-0.06918176,-0.048335224,jatuh kiri
-0.570433679,-0.069078822,-0.048230533,jatuh kiri
-0.570461215,-0.069110987,-0.048256706,jatuh kiri
-0.570225672,-0.069126159,-0.048237673,jatuh kiri
-0.57024667,-0.069023606,-0.048167993,jatuh kiri
-0.569995134,-0.069007968,-0.048125278,jatuh kiri
-0.570977524,-0.068439973,-0.047847833,jatuh kiri
-0.571395854,-0.068234712,-0.04775507,jatuh kiri
-0.57142424,-0.067757278,-0.047421,jatuh kiri
-0.57083539,-0.067450222,-0.04713125,jatuh kiri
-0.570504493,-0.067029475,-0.046793768,jatuh kiri
-0.569738388,-0.067278824,-0.046875566,jatuh kiri
-0.569490217,-0.067294497,-0.046856168,jatuh kiri
-0.569441132,-0.066709877,-0.046439092,jatuh kiri
-0.569299136,-0.066707056,-0.046419866,jatuh kiri
-0.569813792,-0.066300874,-0.04619658,jatuh kiri
-0.570322721,-0.066077726,-0.046100898,jatuh kiri
-0.570935657,-0.065521495,-0.045782414,jatuh kiri
-0.571270663,-0.06611303,-0.046240259,jatuh kiri
-0.571293303,-0.065939454,-0.046120404,jatuh kiri
-0.571601552,-0.065370251,-0.045755322,jatuh kiri
-0.57182573,-0.065146039,-0.045623626,jatuh kiri
-0.571762249,-0.064832243,-0.045394255,jatuh kiri
-0.572031963,-0.064785623,-0.045393303,jatuh kiri
-0.572766314,-0.064720427,-0.045434339,jatuh kiri
-0.572615557,-0.065161456,-0.045728864,jatuh kiri
-0.572773885,-0.065284878,-0.045835279,jatuh kiri
-0.572442871,-0.06565054,-0.046054607,jatuh kiri
-0.571705014,-0.06656912,-0.046615333,jatuh kiri
-0.57149568,-0.067034381,-0.046918711,jatuh kiri
-0.571386315,-0.067957147,-0.047557609,jatuh kiri
-0.571400724,-0.068867281,-0.048203085,jatuh kiri
-0.571055051,-0.069648195,-0.04871151,jatuh kiri
-0.5710167,-0.070870189,-0.049570731,jatuh kiri
-0.570756551,-0.071650542,-0.050088681,jatuh kiri

